"";"x"
"1076";0,104004306383683
"1077";-0,129571548385321
"1078";0,179607902162705
"1079";-0,00608433316176676
"1080";-0,045157955429513
"1081";-0,108529664357241
"1082";0,292642604160356
"1083";0,0464841862024516
"1084";-0,258703259684172
"1085";-0,111430672235193
"1086";0,0148296330893133
"1087";0,137772905364327
"1088";0,0363822144139501
"1089";0,311333307691796
"1090";-0,191523237032049
"1091";-0,342105703461256
"1092";-0,186385423386183
"1093";0,264429450360125
"1094";0,165533201897958
"1095";-0,015516419731846
"1096";0,0997928349444052
"1097";-0,199632452748128
"1098";-0,153215937866687
"1099";-0,0374800952966581
"1100";0,369516651431107
"1101";-0,0760746006813291
"1102";-0,143259738148009
"1103";0,00180050349503461
"1104";0,102944564222382
"1105";0,0146611284791541
"1106";-0,00248576235163537
"1107";0,188922481906403
"1108";-0,250717269909767
"1109";-0,108661197708827
"1110";0,0609392225531433
"1111";0,288642983937796
"1112";-0,137140338791793
"1113";-0,0883419769018003
"1114";0,0653082762872792
"1115";-0,0648469334968449
"1116";-0,0178300292556463
"1117";0,026602539119056
"1118";0,129186863211495
"1119";-0,345498106197943
"1120";-0,00452086809885512
"1121";0,206951597747329
"1122";0,234222397882575
"1123";-0,134371216785642
"1124";-0,119426056756669
"1125";-0,0688058435192768
"1126";-0,23931357683711
"1127";0,179562931144282
"1128";0,319078381920263
"1129";0,239951232010057
"1130";-0,363232721817214
"1131";-0,111892150086582
"1132";-0,0215663721618524
"1133";0,0202072812248868
"1134";0,0869320441118474
"1135";0,178637975767574
"1136";0,0376330262286417
"1137";-0,346860614429766
"1138";0,0895574375389636
"1139";0,113672238721721
"1140";0,0578822210002185
"1141";-0,241326706531336
"1142";0,0619857037659788
"1143";-0,00734215167355284
"1144";-0,0832370064082428
"1145";0,15439749027282
"1146";0,111953315263712
"1147";-0,0720792436942276
"1148";-0,333557193460889
"1149";0,198087309946391
"1150";0,0832934659753014
"1151";0,0153580808190319
"1152";-0,0879065873284328
